trial,direct_qualification,group_position,advance,three_draws_position,three_draws_advance
1972,False,4,False,1,True
1973,True,4,False,3,True
1974,False,3,False,3,True
1975,False,4,False,3,True
1976,False,3,False,2,True
1977,False,3,False,2,True
1978,False,2,True,3,True
1979,True,3,True,3,True
1980,False,3,False,3,True
1981,False,4,False,3,True
1982,False,4,False,3,True
1983,False,4,False,2,True
1984,True,3,True,3,True
1985,False,4,False,2,True
1986,False,3,False,3,True
1987,False,4,False,3,True
1988,False,3,False,3,True
1989,True,4,False,3,True
1990,False,2,True,3,True
1991,False,3,False,3,False
1992,False,4,False,3,True
1993,False,4,False,3,True
1994,False,3,True,3,True
1995,False,3,False,3,True
1996,False,4,False,3,True
1997,False,4,False,3,True
1998,False,4,False,2,True
1999,False,3,False,3,True
2000,False,3,True,3,True
2001,False,4,False,3,True
2002,False,3,True,3,True
2003,False,2,True,3,True
2004,False,4,False,2,True
2005,False,3,False,2,True
2006,False,3,False,3,True
2007,False,3,True,3,True
2008,True,4,False,3,True
2009,False,4,False,3,True
2010,True,3,True,3,True
2011,False,3,False,3,False
2012,False,4,False,3,True
2013,False,4,False,3,True
2014,False,3,False,3,True
2015,True,3,True,3,True
2016,False,4,False,3,True
2017,False,3,False,3,True
2018,False,3,False,3,True
2019,False,3,True,3,True
2020,False,3,False,3,True
2021,True,4,False,3,True
2022,True,4,False,3,True
2023,False,4,False,3,True
2024,False,4,False,3,True
2025,False,4,False,3,True
2026,False,3,False,3,True
2027,True,3,False,3,True
2028,False,3,False,3,True
2029,False,3,False,3,True
2030,False,3,False,3,True
2031,False,4,False,2,True
2032,False,3,False,2,True
2033,False,3,True,3,True
2034,False,3,True,3,True
2035,False,3,True,3,True
2036,False,4,False,3,True
2037,False,4,False,3,True
2038,False,4,False,2,True
2039,False,4,False,3,True
2040,False,4,False,3,True
2041,False,4,False,3,True
2042,False,3,False,3,True
2043,False,3,True,3,True
2044,False,3,False,3,True
2045,False,3,False,3,True
2046,False,4,False,3,True
2047,False,4,False,3,True
2048,False,3,True,3,True
2049,True,3,False,3,True
2050,False,4,False,3,True
2051,False,4,False,3,True
2052,False,4,False,3,False
2053,False,4,False,2,True
2054,False,4,False,3,True
2055,False,3,True,3,True
2056,True,3,False,3,True
2057,False,3,False,2,True
2058,False,4,False,3,True
2059,False,3,False,3,True
2060,False,3,True,3,True
2061,False,3,True,3,True
2062,False,4,False,3,True
2063,False,3,False,3,True
2064,False,4,False,3,True
2065,True,4,False,3,True
2066,False,3,False,3,True
2067,False,4,False,4,False
2068,False,3,True,3,True
2069,False,3,False,3,True
2070,False,3,False,3,True
2071,False,4,False,3,True
2072,False,4,False,3,True
2073,False,4,False,3,True
2074,False,4,False,3,True
2075,False,4,False,3,True
2076,False,4,False,3,True
2077,False,2,True,3,False
2078,False,3,False,3,True
2079,False,3,False,3,False
2080,False,4,False,3,True
2081,False,4,False,2,True
2082,False,3,False,3,True
2083,False,4,False,3,False
2084,False,4,False,2,True
2085,False,4,False,2,True
2086,False,4,False,3,True
2087,True,3,True,3,True
2088,False,3,False,3,True
2089,False,4,False,3,True
2090,False,3,False,3,True
2091,False,3,True,3,True
2092,False,4,False,3,True
2093,False,4,False,3,True
2094,False,4,False,3,True
2095,False,3,True,3,True
2096,False,4,False,3,True
2097,False,3,False,2,True
2098,False,3,True,3,True
2099,False,4,False,3,True
2100,False,4,False,2,True
2101,False,4,False,3,True
2102,False,4,False,2,True
2103,False,3,True,3,True
2104,False,2,True,3,True
2105,False,4,False,3,True
2106,False,3,True,3,True
2107,True,4,False,3,True
2108,False,2,True,3,True
2109,False,4,False,3,True
2110,True,3,False,3,True
2111,False,2,True,3,True
2112,False,3,False,3,True
2113,False,3,False,3,True
2114,False,4,False,3,True
2115,False,3,True,3,True
2116,False,3,True,3,True
2117,False,2,True,3,True
2118,False,4,False,3,True
2119,False,4,False,3,True
2120,True,4,False,3,True
2121,False,2,True,3,True
2122,True,4,False,3,True
2123,True,4,False,4,False
2124,False,3,False,3,True
2125,False,3,False,3,True
2126,False,4,False,3,False
2127,False,3,False,3,True
2128,False,4,False,3,True
2129,False,3,False,3,True
2130,False,2,True,3,True
2131,False,3,False,3,True
2132,False,4,False,3,True
2133,False,4,False,3,True
2134,False,4,False,3,True
2135,False,3,False,3,True
2136,False,2,True,3,True
2137,False,4,False,3,True
2138,False,4,False,3,True
2139,False,2,True,2,True
2140,False,4,False,3,True
2141,False,4,False,2,True
2142,False,3,False,3,True
2143,False,3,True,3,True
2144,False,3,False,3,True
2145,False,2,True,3,True
2146,False,4,False,2,True
2147,False,4,False,3,True
2148,False,4,False,3,True
2149,False,4,False,3,True
2150,False,3,False,3,True
2151,False,3,False,3,True
2152,False,3,False,3,True
2153,False,3,False,2,True
2154,False,4,False,3,True
2155,False,4,False,3,True
2156,False,3,True,3,True
2157,False,3,False,3,True
2158,False,1,True,3,True
2159,True,2,True,3,True
2160,False,4,False,3,True
2161,False,3,False,3,True
2162,False,3,False,3,True
2163,False,4,False,3,True
2164,False,4,False,3,True
2165,False,2,True,3,True
2166,False,4,False,3,True
2167,False,3,True,3,True
2168,True,4,False,3,True
2169,False,3,True,3,False
2170,False,3,False,2,True
2171,True,4,False,3,True
2172,False,3,True,3,True
2173,False,4,False,3,True
2174,True,3,False,3,True
2175,False,4,False,3,True
2176,True,3,False,2,True
2177,False,4,False,3,True
2178,False,4,False,3,True
2179,False,2,True,3,True
2180,False,4,False,3,True
2181,False,3,True,3,True
2182,True,3,False,3,True
2183,False,3,False,2,True
2184,True,4,False,3,True
2185,False,3,False,3,True
2186,False,4,False,3,True
2187,False,3,False,3,False
2188,False,4,False,3,True
2189,False,4,False,3,True
2190,True,4,False,3,True
2191,True,2,True,2,True
2192,False,3,True,3,False
2193,False,3,True,3,True
2194,False,2,True,3,True
2195,True,4,False,3,True
2196,False,3,True,3,True
2197,True,3,False,3,True
2198,True,3,True,2,True
2199,False,3,False,3,True
2200,False,4,False,3,True
2201,True,4,False,2,True
2202,False,3,True,3,True
2203,True,3,True,3,True
2204,False,3,False,3,True
2205,False,4,False,3,True
2206,False,3,False,2,True
2207,False,3,False,3,True
2208,False,3,True,3,True
2209,False,4,False,3,True
2210,False,3,False,3,True
2211,False,3,False,3,True
2212,False,3,False,3,True
2213,False,3,True,2,True
2214,False,3,True,3,True
2215,False,3,False,3,True
2216,True,4,False,3,True
2217,False,4,False,3,True
2218,False,2,True,3,True
2219,False,3,True,3,True
2220,False,3,False,2,True
2221,False,3,False,3,True
2222,False,3,False,2,True
2223,False,3,True,3,True
2224,False,4,False,3,True
2225,False,3,False,3,True
2226,False,4,False,3,True
2227,False,4,False,3,True
2228,False,2,True,3,True
2229,False,3,True,4,False
2230,True,3,False,3,False
2231,True,4,False,3,True
2232,False,4,False,2,True
2233,False,4,False,3,True
2234,False,3,False,3,False
2235,False,3,False,3,True
2236,False,3,True,3,True
2237,False,3,False,3,True
2238,False,3,False,3,True
2239,False,3,True,3,True
2240,False,3,False,3,True
2241,False,4,False,3,True
2242,False,2,True,3,True
2243,False,3,False,3,True
2244,False,4,False,2,True
2245,False,4,False,2,True
2246,False,4,False,3,True
2247,False,1,True,3,True
2248,False,3,False,3,True
2249,False,4,False,3,True
2250,False,3,False,3,True
2251,True,3,True,3,True
2252,False,4,False,3,True
2253,False,4,False,3,True
2254,False,3,False,3,True
2255,False,4,False,2,True
2256,False,3,False,3,True
2257,False,4,False,3,True
2258,True,4,False,2,True
2259,False,3,False,3,True
2260,False,4,False,2,True
2261,False,3,False,3,True
2262,False,4,False,3,True
2263,False,4,False,3,True
2264,False,4,False,3,True
2265,False,4,False,3,True
2266,True,4,False,2,True
2267,False,4,False,3,True
2268,False,4,False,3,True
2269,False,3,False,3,True
2270,False,4,False,3,True
2271,False,3,False,3,True
2272,False,4,False,3,True
2273,False,2,True,3,True
2274,False,4,False,3,True
2275,False,4,False,3,True
2276,False,3,False,3,True
2277,False,4,False,3,True
2278,False,2,True,2,True
2279,False,3,False,3,True
2280,True,3,False,3,True
2281,False,4,False,3,True
2282,False,4,False,3,True
2283,False,3,False,3,True
2284,True,2,True,3,True
2285,False,3,False,3,True
2286,False,4,False,3,True
2287,False,4,False,3,True
2288,False,2,True,3,True
2289,False,4,False,3,True
2290,False,4,False,3,True
2291,False,4,False,3,True
2292,False,3,True,3,True
2293,False,4,False,3,True
2294,True,4,False,3,True
2295,False,4,False,3,True
2296,False,4,False,3,True
2297,False,3,False,2,True
2298,False,4,False,3,True
2299,False,3,False,3,True
2300,False,3,False,3,True
2301,False,4,False,3,True
2302,False,3,True,3,True
2303,False,3,False,3,True
2304,False,3,True,3,True
2305,False,3,False,3,True
2306,False,4,False,3,False
2307,False,4,False,3,True
2308,False,3,False,3,False
2309,False,4,False,3,True
2310,False,3,False,2,True
2311,False,3,True,2,True
2312,False,3,False,3,True
2313,False,4,False,4,False
2314,True,4,False,3,True
2315,True,4,False,3,True
2316,False,3,False,3,True
2317,False,4,False,3,True
2318,False,2,True,3,True
2319,False,3,True,3,True
2320,False,3,True,2,True
2321,False,2,True,2,True
2322,False,4,False,3,True
2323,False,4,False,2,True
2324,False,3,False,3,True
2325,False,4,False,3,True
2326,False,3,True,3,True
2327,False,3,False,3,False
2328,False,3,True,3,True
2329,False,3,True,3,True
2330,False,4,False,3,True
2331,False,2,True,3,True
2332,False,3,False,3,True
2333,False,3,False,3,True
2334,False,4,False,3,True
2335,False,4,False,3,True
2336,False,3,False,3,True
2337,False,3,False,3,True
2338,False,3,False,3,True
2339,False,4,False,3,True
2340,False,4,False,3,True
2341,False,4,False,3,True
2342,False,3,True,3,True
2343,False,4,False,3,True
2344,False,3,True,3,True
2345,False,4,False,3,True
2346,True,3,False,3,True
2347,False,4,False,3,True
2348,False,3,True,3,True
2349,False,3,True,3,True
2350,True,3,False,3,True
2351,False,4,False,3,True
2352,False,3,False,3,True
2353,False,4,False,3,True
2354,False,4,False,3,True
2355,False,4,False,3,True
2356,False,3,True,3,True
2357,False,3,False,3,True
2358,False,3,True,3,True
2359,False,3,False,3,True
2360,False,4,False,2,True
2361,False,3,False,2,True
2362,True,3,False,3,True
2363,False,4,False,3,True
2364,True,3,False,3,True
2365,True,3,False,3,True
2366,False,4,False,3,True
2367,False,3,False,3,True
2368,False,4,False,3,True
2369,False,4,False,3,True
2370,False,3,False,3,True
2371,False,4,False,3,True
2372,False,3,False,3,True
2373,False,4,False,3,True
2374,False,4,False,3,True
2375,False,3,False,3,True
2376,False,4,False,3,True
2377,False,3,False,3,True
2378,True,4,False,3,True
2379,True,3,False,3,True
2380,False,4,False,3,True
2381,False,4,False,3,True
2382,False,3,False,3,True
2383,True,3,False,3,True
2384,False,4,False,3,True
2385,False,4,False,3,True
2386,False,3,True,3,True
2387,False,3,False,3,True
2388,False,4,False,2,True
2389,False,4,False,2,True
2390,False,4,False,3,True
2391,False,4,False,3,True
2392,False,3,False,3,True
2393,False,4,False,3,True
2394,False,3,False,2,True
2395,False,3,True,3,True
2396,False,3,False,3,True
2397,False,3,False,3,True
2398,False,3,False,3,True
2399,False,4,False,3,True
2400,False,3,True,3,True
2401,False,4,False,3,True
2402,False,4,False,3,True
2403,False,3,False,3,True
2404,False,3,True,3,True
2405,False,3,False,3,True
2406,False,3,False,3,True
2407,False,3,False,3,True
2408,False,4,False,3,True
2409,False,4,False,3,True
2410,True,4,False,2,True
2411,False,4,False,3,True
2412,True,3,False,3,True
2413,False,4,False,3,True
2414,False,2,True,2,True
2415,False,3,False,3,True
2416,False,3,False,3,True
2417,False,3,False,3,True
2418,False,3,False,3,True
2419,False,4,False,2,True
2420,True,3,True,3,True
2421,False,4,False,3,True
2422,False,3,False,3,True
2423,False,3,False,2,True
2424,False,4,False,3,True
2425,False,4,False,3,True
2426,False,4,False,2,True
2427,False,3,False,2,True
2428,True,4,False,2,True
2429,True,4,False,2,True
2430,False,3,False,3,True
2431,False,4,False,3,True
2432,True,4,False,3,True
2433,False,3,False,3,True
2434,False,4,False,3,True
2435,False,4,False,3,True
2436,False,3,True,3,True
2437,False,4,False,3,False
2438,False,4,False,3,True
2439,True,4,False,3,True
2440,False,4,False,3,True
2441,False,4,False,3,True
2442,True,3,True,3,True
2443,False,3,True,3,True
2444,False,3,True,3,True
2445,False,3,False,3,True
2446,False,4,False,2,True
2447,False,3,False,3,True
2448,True,4,False,3,True
2449,False,4,False,3,True
2450,False,3,False,3,True
2451,False,3,False,3,True
2452,False,4,False,3,True
2453,False,4,False,3,True
2454,False,4,False,3,True
2455,False,3,True,2,True
2456,False,4,False,3,True
2457,True,3,False,3,True
2458,False,3,False,3,True
2459,False,2,True,3,True
2460,False,4,False,3,True
2461,False,2,True,3,True
2462,False,4,False,3,True
2463,False,4,False,3,True
2464,False,4,False,3,True
2465,False,4,False,3,True
2466,False,4,False,3,True
2467,True,3,True,3,True
2468,False,3,False,3,True
2469,False,3,True,3,True
2470,True,3,True,3,True
2471,True,4,False,3,True
2472,False,4,False,3,True
2473,False,4,False,3,True
2474,False,3,False,3,True
2475,False,3,False,3,True
2476,True,4,False,3,True
2477,False,3,False,3,True
2478,False,3,True,3,True
2479,False,4,False,3,True
2480,False,3,False,4,False
2481,False,3,False,3,True
2482,False,4,False,3,True
2483,False,4,False,3,True
2484,False,3,True,3,True
2485,False,3,False,3,True
2486,False,4,False,3,True
2487,False,2,True,2,True
2488,False,3,False,3,True
2489,False,4,False,3,True
2490,False,3,False,3,True
2491,False,4,False,3,True
2492,True,4,False,3,True
2493,False,4,False,3,True
2494,False,4,False,3,True
2495,False,2,True,3,True
2496,False,3,True,3,True
2497,False,3,False,3,True
2498,False,3,False,3,True
2499,False,3,True,2,True
2500,False,4,False,3,True
2501,True,4,False,3,True
2502,True,4,False,3,True
2503,False,3,False,3,True
2504,False,3,True,3,True
2505,True,4,False,3,False
2506,True,3,True,3,True
2507,False,4,False,3,True
2508,False,3,False,2,True
2509,False,3,False,3,True
2510,False,4,False,3,True
2511,False,3,False,3,True
2512,False,3,True,3,True
2513,False,4,False,3,True
2514,False,4,False,3,True
2515,False,4,False,3,False
2516,False,3,False,3,True
2517,False,2,True,3,True
2518,True,4,False,3,True
2519,False,3,True,3,True
2520,True,4,False,3,False
2521,False,3,False,3,True
2522,False,4,False,3,True
2523,False,4,False,3,True
2524,True,3,False,3,True
2525,True,4,False,3,True
2526,False,3,True,3,True
2527,False,4,False,3,True
2528,False,3,False,2,True
2529,False,4,False,3,True
2530,False,3,False,3,True
2531,False,4,False,3,True
2532,False,4,False,3,True
2533,False,4,False,3,True
2534,False,4,False,3,True
2535,False,3,True,3,True
2536,False,3,False,3,True
2537,False,4,False,2,True
2538,False,4,False,2,True
2539,False,3,False,3,True
2540,False,3,False,3,True
2541,False,3,False,3,True
2542,False,4,False,2,True
2543,True,4,False,3,True
2544,False,4,False,3,True
2545,False,4,False,3,True
2546,False,2,True,2,True
2547,False,4,False,2,True
2548,False,2,True,3,True
2549,False,1,True,2,True
2550,False,3,True,4,False
2551,True,3,False,2,True
2552,False,4,False,3,True
2553,True,3,False,3,True
2554,False,4,False,3,True
2555,False,3,False,3,True
2556,False,2,True,3,True
2557,False,4,False,3,True
2558,False,3,True,3,True
2559,False,3,False,3,True
2560,False,4,False,3,True
2561,False,4,False,3,True
2562,False,4,False,2,True
2563,False,4,False,3,True
2564,False,4,False,3,True
2565,False,4,False,3,True
2566,False,4,False,3,True
2567,False,4,False,3,True
2568,False,3,False,3,True
2569,False,3,False,2,True
2570,False,4,False,3,True
2571,False,4,False,3,False
2572,False,4,False,3,True
2573,False,4,False,2,True
2574,False,3,False,2,True
2575,True,3,True,3,True
2576,False,4,False,2,True
2577,False,3,True,3,True
2578,False,3,False,3,True
2579,False,3,False,3,True
2580,False,2,True,3,True
2581,False,3,False,3,True
2582,False,4,False,3,True
2583,False,3,True,3,False
2584,False,3,True,3,True
2585,False,3,False,2,True
2586,False,3,True,3,True
2587,False,3,False,3,True
2588,False,4,False,2,True
2589,True,3,False,3,True
2590,False,4,False,3,True
2591,False,4,False,2,True
2592,False,3,False,2,True
2593,False,3,False,3,True
2594,False,4,False,3,True
2595,False,4,False,3,True
2596,False,4,False,3,True
2597,True,4,False,3,True
2598,False,3,True,3,True
2599,False,4,False,3,True
2600,False,3,False,3,True
2601,True,4,False,3,True
2602,False,3,False,3,True
2603,False,4,False,2,True
2604,False,4,False,3,True
2605,False,3,False,3,True
2606,False,1,True,3,True
2607,False,4,False,3,True
2608,False,4,False,3,True
2609,False,3,False,3,True
2610,False,3,False,3,True
2611,False,3,False,3,True
2612,False,3,True,3,True
2613,False,3,True,2,True
2614,False,3,True,3,True
2615,True,4,False,2,True
2616,False,3,True,3,True
2617,False,4,False,2,True
2618,True,3,True,3,True
2619,False,3,False,3,True
2620,False,4,False,3,False
2621,False,3,False,3,True
2622,True,3,False,3,True
2623,False,3,True,3,True
2624,False,4,False,3,True
2625,False,3,False,3,True
2626,False,4,False,3,True
2627,False,4,False,3,True
2628,False,2,True,3,True
2629,False,4,False,2,True
2630,False,3,False,3,True
2631,False,3,False,3,True
2632,False,3,False,3,True
2633,False,4,False,3,True
2634,False,4,False,3,False
2635,True,3,False,3,True
2636,False,3,False,3,True
2637,False,3,True,3,True
2638,False,3,True,3,True
2639,False,4,False,3,True
2640,False,3,False,3,True
2641,False,4,False,3,True
2642,False,4,False,3,True
2643,True,3,False,3,True
2644,False,3,True,3,True
2645,True,3,False,3,True
2646,False,3,False,3,True
2647,False,4,False,2,True
2648,False,3,False,3,True
2649,False,4,False,3,True
2650,False,4,False,3,True
2651,False,1,True,3,True
2652,False,3,False,2,True
2653,False,2,True,3,True
2654,False,3,False,3,True
2655,False,3,False,3,True
2656,False,4,False,3,True
2657,False,3,False,3,True
2658,False,3,True,3,True
2659,False,3,False,3,True
2660,True,4,False,3,True
2661,False,4,False,3,True
2662,False,3,False,3,True
2663,False,3,True,3,True
2664,False,3,True,3,True
2665,False,4,False,2,True
2666,False,4,False,3,True
2667,False,4,False,3,True
2668,False,4,False,3,True
2669,False,4,False,3,True
2670,False,4,False,3,True
2671,False,4,False,3,True
2672,False,3,False,3,True
2673,False,2,True,3,True
2674,False,3,False,2,True
2675,False,4,False,3,True
2676,False,4,False,3,True
2677,False,4,False,3,True
2678,False,4,False,3,True
2679,True,3,False,3,True
2680,False,4,False,3,False
2681,False,4,False,3,True
2682,False,4,False,3,True
2683,False,3,False,4,False
2684,True,4,False,3,True
2685,False,3,False,3,True
2686,False,4,False,3,True
2687,True,4,False,3,True
2688,False,4,False,3,True
2689,False,4,False,3,True
2690,True,3,False,3,True
2691,False,4,False,3,True
2692,False,3,False,3,True
2693,True,4,False,3,True
2694,False,4,False,3,True
2695,False,3,False,3,True
2696,False,3,False,3,True
2697,False,3,False,3,True
2698,False,4,False,3,True
2699,False,4,False,3,True
2700,False,2,True,3,True
2701,False,3,False,2,True
2702,False,4,False,3,True
2703,False,3,False,2,True
2704,False,4,False,3,True
2705,False,4,False,3,True
2706,False,3,False,3,True
2707,True,3,False,3,True
2708,False,3,False,3,True
2709,False,2,True,3,True
2710,False,3,False,3,True
2711,False,3,False,3,True
2712,False,3,False,2,True
2713,False,4,False,3,True
2714,False,3,False,3,True
2715,False,3,True,3,True
2716,False,3,False,3,True
2717,False,3,False,3,True
2718,False,2,True,2,True
2719,False,4,False,2,True
2720,False,4,False,3,True
2721,False,3,True,3,True
2722,False,4,False,3,True
2723,False,3,False,3,True
2724,False,4,False,3,True
2725,False,4,False,3,True
2726,False,3,False,3,True
2727,False,3,False,3,True
2728,False,4,False,3,True
2729,True,4,False,3,True
2730,False,4,False,3,True
2731,False,4,False,3,True
2732,False,3,True,2,True
2733,True,3,True,3,True
2734,False,4,False,3,True
2735,False,4,False,2,True
2736,False,4,False,3,True
2737,False,3,False,3,True
2738,False,3,False,3,True
2739,False,3,False,3,True
2740,False,4,False,3,True
2741,False,3,True,3,True
2742,True,3,True,3,True
2743,False,3,False,3,True
2744,False,4,False,3,True
2745,False,3,True,3,True
2746,False,4,False,3,True
2747,False,4,False,2,True
2748,False,4,False,3,True
2749,False,4,False,3,True
2750,False,4,False,3,True
2751,False,4,False,3,True
2752,False,4,False,2,True
2753,True,3,True,3,True
2754,True,3,False,3,True
2755,True,2,True,3,True
2756,False,3,False,3,True
2757,False,3,True,3,True
2758,False,4,False,3,True
2759,False,3,False,3,True
2760,False,3,False,2,True
2761,False,2,True,3,True
2762,False,4,False,3,True
2763,False,3,False,3,True
2764,False,3,False,3,True
2765,False,3,False,3,True
2766,False,3,False,3,True
2767,False,3,True,3,True
2768,False,3,False,3,True
2769,False,3,True,3,True
2770,False,3,False,3,True
2771,False,3,False,3,True
2772,False,3,False,3,True
2773,False,3,False,3,True
2774,False,4,False,3,True
2775,False,4,False,3,True
2776,False,4,False,3,True
2777,False,4,False,3,True
2778,False,4,False,3,True
2779,False,4,False,3,True
2780,False,3,False,3,True
2781,False,4,False,3,True
2782,False,4,False,3,True
2783,False,3,False,3,True
2784,False,4,False,3,True
2785,False,3,True,3,True
2786,False,4,False,3,True
2787,False,4,False,3,False
2788,False,3,True,3,True
2789,False,4,False,3,True
2790,False,4,False,2,True
2791,False,3,True,3,True
2792,False,4,False,3,False
2793,False,4,False,3,True
2794,False,4,False,3,True
2795,False,4,False,4,False
2796,False,4,False,2,True
2797,False,3,False,3,True
2798,False,3,True,3,True
2799,False,3,False,3,True
2800,False,3,False,3,True
2801,False,4,False,4,False
2802,False,4,False,3,True
2803,False,4,False,2,True
2804,False,4,False,3,True
2805,False,3,False,3,True
2806,False,3,False,3,True
2807,False,4,False,3,True
2808,False,2,True,3,True
2809,False,3,False,3,True
2810,False,3,False,3,True
2811,False,4,False,3,True
2812,False,3,True,2,True
2813,False,4,False,3,True
2814,False,4,False,2,True
2815,False,4,False,3,True
2816,False,3,True,3,True
2817,False,3,True,3,True
2818,False,3,False,3,True
2819,False,3,False,2,True
2820,False,3,False,3,True
2821,False,4,False,3,True
2822,False,4,False,3,True
2823,False,4,False,3,True
2824,False,3,False,3,True
2825,False,4,False,3,True
2826,False,4,False,3,False
2827,False,3,False,2,True
2828,False,4,False,3,True
2829,False,4,False,2,True
2830,False,3,True,3,True
2831,False,3,False,3,True
2832,False,3,False,2,True
2833,False,3,False,3,True
2834,False,4,False,3,True
2835,False,4,False,3,True
2836,False,3,False,3,True
2837,False,3,False,3,True
2838,False,3,False,2,True
2839,False,3,False,3,True
2840,False,3,True,4,False
2841,False,3,True,3,True
2842,False,4,False,3,True
2843,False,4,False,3,True
2844,False,4,False,3,True
2845,False,4,False,3,True
2846,False,4,False,3,True
2847,False,3,False,3,True
2848,False,3,False,3,True
2849,False,4,False,3,True
2850,False,4,False,3,True
2851,False,3,False,3,True
2852,False,4,False,4,False
2853,True,3,False,3,True
2854,False,3,False,3,True
2855,False,4,False,3,True
2856,False,3,False,3,True
2857,False,3,False,3,True
2858,False,4,False,3,True
2859,True,4,False,3,True
2860,False,3,False,3,True
2861,True,3,False,2,True
2862,False,4,False,3,True
2863,False,4,False,3,True
2864,False,3,False,2,True
2865,False,3,False,3,True
2866,False,4,False,2,True
2867,False,4,False,3,True
2868,False,3,True,3,True
2869,False,3,False,3,True
2870,False,4,False,3,True
2871,False,4,False,3,True
2872,False,3,False,3,True
2873,False,3,False,3,True
2874,False,4,False,3,True
2875,False,3,False,3,True
2876,False,2,True,3,True
2877,False,3,True,3,True
2878,False,3,False,3,True
2879,False,4,False,3,True
2880,False,4,False,3,True
2881,False,3,True,3,True
2882,False,2,True,3,True
2883,False,4,False,3,True
2884,False,4,False,3,True
2885,False,4,False,3,True
2886,False,3,False,3,True
2887,False,4,False,3,True
2888,False,4,False,3,True
2889,False,3,True,3,True
2890,False,3,False,3,True
2891,False,3,False,3,True
2892,False,4,False,3,True
2893,True,3,True,3,True
2894,False,3,True,3,True
2895,False,3,True,3,True
2896,False,4,False,3,False
2897,False,4,False,2,True
2898,False,3,False,3,True
2899,False,3,False,3,True
2900,False,2,True,3,True
2901,False,3,True,3,False
2902,False,3,False,3,True
2903,False,2,True,3,True
2904,True,4,False,3,True
2905,False,4,False,3,True
2906,True,3,False,3,True
2907,False,3,True,3,True
2908,False,3,True,3,True
2909,False,4,False,3,True
2910,False,3,True,3,True
2911,False,3,True,3,True
2912,False,3,False,3,True
2913,True,4,False,3,True
2914,False,3,True,3,True
2915,True,4,False,3,True
2916,False,3,True,3,True
2917,False,3,True,3,True
2918,False,4,False,3,True
2919,False,3,False,3,True
2920,False,4,False,3,True
2921,True,3,True,2,True
2922,False,3,True,3,True
2923,False,3,False,3,True
2924,False,2,True,4,False
2925,False,3,False,2,True
2926,False,3,True,3,True
2927,False,3,False,3,True
2928,False,3,False,3,True
2929,False,3,False,2,True
2930,False,3,False,3,True
2931,False,4,False,3,True
2932,False,3,True,3,False
2933,False,3,True,3,True
2934,False,3,False,3,True
2935,False,3,False,3,True
2936,False,3,False,3,True
2937,False,4,False,3,False
2938,False,4,False,3,True
2939,False,3,False,3,True
2940,True,3,False,3,True
2941,True,2,True,3,True
2942,False,4,False,3,True
2943,False,4,False,3,True
2944,True,3,False,3,True
2945,False,4,False,3,True
2946,False,3,True,3,True
2947,False,3,True,3,False
2948,False,4,False,3,True
2949,False,4,False,3,True
2950,False,4,False,2,True
2951,False,4,False,2,True
2952,False,4,False,3,True
2953,False,4,False,3,True
2954,False,3,True,3,True
2955,False,3,True,3,True
2956,False,4,False,2,True
2957,False,3,True,2,True
2958,True,4,False,3,False
2959,False,4,False,3,True
2960,True,3,False,3,True
2961,False,4,False,2,True
2962,False,2,True,3,True
2963,False,3,True,3,False
2964,True,3,True,3,True
2965,False,3,False,3,True
2966,False,4,False,3,True
2967,True,3,False,3,True
2968,False,4,False,3,True
2969,False,3,False,2,True
2970,False,4,False,3,True
2971,False,3,True,3,True
2972,False,3,False,3,True
2973,False,3,False,3,True
2974,True,4,False,3,True
2975,True,3,False,3,True
2976,False,3,False,2,True
2977,False,3,False,3,True
2978,False,3,False,3,True
2979,False,4,False,3,True
2980,False,3,False,3,True
2981,False,2,True,3,True
2982,False,3,False,3,True
2983,False,3,True,3,True
2984,False,2,True,2,True
2985,False,3,False,3,True
2986,False,4,False,3,True
2987,False,3,False,3,True
2988,False,3,True,3,True
2989,False,2,True,3,True
2990,False,3,True,3,True
2991,False,3,False,3,True
2992,False,4,False,3,True
2993,False,4,False,3,True
2994,False,4,False,3,True
2995,False,4,False,2,True
2996,False,4,False,3,False
2997,False,4,False,2,True
2998,False,4,False,3,True
2999,False,4,False,3,True
3000,False,2,True,3,True
3001,True,3,False,3,True
3002,False,3,True,3,True
3003,True,4,False,3,True
3004,True,2,True,2,True
3005,False,4,False,3,True
3006,False,3,False,3,True
3007,False,4,False,3,True
3008,False,4,False,2,True
3009,False,3,True,3,True
3010,False,4,False,3,True
3011,True,3,False,3,True
3012,False,4,False,3,True
3013,False,4,False,3,True
3014,False,3,True,3,True
3015,False,4,False,3,True
3016,False,3,True,3,True
3017,False,3,False,3,True
3018,False,4,False,3,True
3019,False,4,False,3,True
3020,False,3,True,3,True
3021,False,3,False,2,True
3022,False,4,False,3,True
3023,False,4,False,3,True
3024,False,3,False,2,True
3025,False,3,True,3,True
3026,False,3,True,3,True
3027,False,4,False,3,True
3028,False,4,False,2,True
3029,False,4,False,3,True
3030,False,4,False,3,True
3031,True,3,False,4,False
3032,False,3,True,3,True
3033,False,3,True,3,True
3034,False,3,False,3,False
3035,False,4,False,3,True
3036,False,3,True,3,True
3037,True,3,False,3,True
3038,True,3,False,3,True
3039,False,3,False,3,True
3040,False,4,False,3,True
3041,False,4,False,3,True
3042,False,3,True,3,True
3043,False,4,False,3,True
3044,False,3,False,3,True
3045,False,4,False,2,True
